country_name,year,region_name_harmonized,HD_size_dejure_mean,HL_IMR,HL_U5MR,ED_educ_years_mean,WL_wealth_mean,gdp_pc
Indonesia,1995,Jambi,4.59666666666667,54.19,73.6033333333333,3.87333333333333,39.2133333333333,4228.54541015625
Indonesia,1995,East Nusa Tenggara,5.24666666666667,61.8266666666667,90.7466666666667,3.14,26.5366666666667,2125.0126953125
Indonesia,1995,East Timor,5.65,34.0933333333333,72.7433333333333,2.05,27.3833333333333,1229.4599202474
Indonesia,1995,Central Kalimantan,4.62666666666667,26.3933333333333,45.4566666666667,4.30666666666667,41.1633333333333,5282.9375
Indonesia,1995,Central Sulawesi,4.84,85.62,117.823333333333,4.67333333333333,37.03,3227.12052408854
Indonesia,1995,Southeast Sulawesi,4.61666666666667,60.1733333333333,79.3733333333333,4.22666666666667,37.2966666666667,3381.98274739583
Indonesia,1995,Maluku + North Maluku,5.40333333333333,56.7533333333333,77.0266666666667,4.38666666666667,38.8766666666667,4201.552734375
Indonesia,1995,Papua + West Papua,4.78666666666667,62.41,94.1733333333333,3.22666666666667,35.7366666666667,7767.90559895833
India,1995,Andhra Pradesh,4.94,68.6266666666667,89.09,2.09666666666667,33.5633333333333,2151.39925130208
India,1995,Assam,5.75,82.0633333333333,124.373333333333,2.32333333333333,26.8,1717.66540527344
India,1995,Bihar + Jharkhand,6.19,83.7933333333333,120.113333333333,1.47333333333333,25.6633333333333,1048.9932047526
India,1995,Goa,4.91333333333333,33.5033333333333,41.5133333333333,4.75,49.8,4721.19303385417
India,1995,Gujarat,5.26666666666667,66.6866666666667,97.68,3.29,44.2166666666667,2765.21166992188
India,1995,Haryana,5.94666666666667,67.81,91.4133333333333,2.69,43.01,3025.8212890625
India,1995,Himachal Pradesh,5.16,48.6933333333333,60.2466666666667,3.41333333333333,38.1266666666667,2412.30305989583
India,1995,Karnataka,5.55333333333333,60.3866666666667,81.2266666666667,2.74666666666667,37.2733333333333,2249.61279296875
India,1995,Kerala,5.1,21.2933333333333,27.5866666666667,6.07666666666667,38.66,2292.39127604167
India,1995,Madhya Pradesh + Chhattisgarh,5.76,85.5933333333333,132.953333333333,1.76333333333333,33.7133333333333,1703.08964029948
India,1995,Maharashtra,5.35,48.26,66.3833333333333,3.41666666666667,43.0933333333333,3335.17936197917
India,1995,Manipur,5.83666666666667,40.5666666666667,59.8166666666667,3.81666666666667,31.9833333333333,1806.65836588542
India,1995,Meghalaya,5.79,72.4266666666667,98.6033333333333,2.64666666666667,29.4266666666667,1895.12768554688
India,1995,Mizoram,5.54666666666667,22.07,37.7766666666667,4.65666666666667,34.63,1701.51082356771
India,1995,Nagaland,5.31,25.4933333333333,35.0633333333333,3.41666666666667,36.72,2096.56852213542
India,1995,Orissa,5.23333333333333,101.753333333333,122.166666666667,1.92666666666667,25.68,1441.0039469401
India,1995,Punjab,5.54,54.8633333333333,69.3566666666667,3.64666666666667,49.5,3669.06803385417
India,1995,Rajasthan,6.12666666666667,75.2033333333333,106.7,1.29333333333333,33.8533333333333,1742.29947916667
India,1995,Tamil Nadu,4.45666666666667,61.5233333333333,79.0466666666667,3.60333333333333,37.18,2516.12133789062
India,1995,West Bengal,5.26,66.4933333333333,88.8633333333333,2.71,33.9133333333333,1930.96354166667
India,1995,Uttar Pradesh + Uttaranchal,6.25333333333333,95.5,135.14,1.81666666666667,30.8666666666667,1487.34330240885
India,1995,New Delhi,5.18333333333333,59.2133333333333,73.8666666666667,5.64333333333333,67.7333333333333,4430.81005859375
India,1995,Arunachal Pradesh,5.47333333333333,47.69,80.6866666666667,2.04333333333333,34.48,2265.04850260417
India,1995,Tripura,5.25,65.2966666666667,86.85,3.36666666666667,32.38,1576.875
Kenya,1995,Nairobi,2.976,44.656,78.678,8.714,46.672,9163.6990234375
Kenya,1995,Central,3.934,31.184,42.56,7.324,19.162,1870.70021972656
Kenya,1995,Coast,4.868,68.744,106.518,4.85,22.046,3063.57866210937
Kenya,1995,Eastern,5.22,55.294,74.656,6.16,14.794,1155.10588378906
Kenya,1995,Nyanza,4.61,138.946,206.29,5.896,10.75,995.952648925781
Kenya,1995,Rift Valley,4.78,40.788,61.512,5.99,16.12,1147.71560058594
Kenya,1995,Western,5.112,60.686,117.642,6.482,14.962,997.777661132812
Morocco,1995,Sud (Souss-Massa-Draa + Guelmim-Es-smara + Laayoune-Boujdou-sakia Al Hamra),5.68181818181818,54.3381818181818,84.0445454545455,1.60545454545455,49.6945454545454,4331.01735617898
Morocco,1995,Tensift and Centre (Marrakech-Tensift-Al Haouz + Doukkala-Abda + Tadla-Azilal + Chaouia-Ouardigha + Grand-Casablanca),5.84909090909091,45.4527272727273,57.1172727272727,3.27818181818182,50.7936363636364,4184.63405539773
Morocco,1995,Centre-Nord (Fes-Boulemane + Taza-Al Hoceima-Taounate),6.11,62.1581818181818,82.1827272727273,2.39181818181818,43.7781818181818,2859.75452769886
Morocco,1995,Oriental,6.11727272727273,55.0854545454545,61.3854545454545,2.66727272727273,60.8345454545455,4100.60613458807
Morocco,1995,Meknes-Tafilalet,5.61363636363636,47.2127272727273,63.8836363636364,3.26363636363636,53.2818181818182,3308.10389293324
Madagascar,1995,Mahajanga (Sofia + Boeny + Melaky + Betsiboka ),4.876,112.866,174.334,2.89,10.016,1429.49604492187
Madagascar,1995,Toliara (Anosy + Androy + Atsimo Andrefana + Menabe),4.724,104.552,153.95,2.608,10.774,1429.49604492187
Malawi,1995,Northern,4.69,111.78375,181.6675,5.09125,14.4425,807.543922424316
Malawi,1995,Central,4.55,119.36125,232.0825,2.95375,12.53,788.710868835449
Malawi,1995,Southern,4.28375,129.28875,211.4525,2.83375,14.34,768.537178039551
Niger,1995,Dosso,7.23,107.085,245.12,0.635,7.105,852.843994140625
Niger,1995,Niamey,6.335,63.665,152.015,3.55,38.205,824.710784912109
Pakistan,1995,Punjab + Islamabad,6.646,88.8806666666667,112.995333333333,1.46466666666667,44.362,3155.80564778646
Pakistan,1995,Sindh,6.89066666666667,87.946,114.738,1.44733333333333,46.39,4218.22065429688
Pakistan,1995,Khyber Pakhtunkhwa (NWFP),7.44933333333333,59.4046666666667,74.6166666666667,0.604666666666667,39.34,2918.73277994792
Pakistan,1995,Balochistan,7.88533333333333,64.7026666666667,88.9586666666667,0.37,33.8826666666667,3753.31158854167
Zambia,1995,Central,5.1825,101.4125,168.865,5.9975,19.7575,2095.14788818359
Zambia,1995,Copperbelt,6.245,89.6275,184.98,6.8825,46.0375,2087.87567138672
Zambia,1995,Eastern + Northern + Muchinga,5.0475,117.5525,214.515,3.9025,11.1825,2090.17156982422
Zambia,1995,Lusaka,5.5175,112.2475,191.1975,7.06,41.6575,2100.63879394531
Zambia,1995,Northwestern,4.1975,99.385,165.3475,4.63,13.3825,2097.43695068359
Zambia,1995,Southern,6.3375,80.8025,172.065,5.6075,18.555,2108.39526367188
Zambia,1995,Western,4.9525,134.8775,215.2325,4.69,10.9475,2109.24719238281
Zimbabwe,1995,Manicaland,4.63,69.59,102.136,6.292,23.566,2421.14169921875
Zimbabwe,1995,Mashonaland Central,4.664,62.82,88.644,5.4,22.428,2463.55249023438
Zimbabwe,1995,Mashonaland East,4.704,55.16,84.91,6.782,25.684,2470.11352539062
Zimbabwe,1995,Mashonaland West,4.742,82.742,115.788,5.92,28.178,2480.28872070312
Zimbabwe,1995,Matabeleland North,5.706,46.766,73.156,5.968,23.194,2510.7021484375
Zimbabwe,1995,Matabeleland South,5.246,62.524,87.412,6.796,24.642,2578.67817382813
Zimbabwe,1995,Midlands,4.742,52.378,85.84,7.074,30.3,2482.2
Zimbabwe,1995,Masvingo,5.022,50.33,69.458,6.14,24.302,2466.60869140625
Zimbabwe,1995,Harare/Chitungwiza,3.64,26.926,48.642,9.086,63.2,2482.2001953125
Zimbabwe,1995,Bulawayo,3.898,35.658,43.262,8.618,66.698,2482.2001953125
Zambia,1996,Central,5.14,102.83,174.24,6.35,20.21,2074.76098632812
Zambia,1996,Copperbelt,6.16,90.97,192.07,7.02,45.76,2067.23461914062
Zambia,1996,Eastern + Northern + Muchinga,5.04,110.48,200.38,4.02,11.99,2070.29028320312
Zambia,1996,Lusaka,5.46,120.89,200.6,7.27,42.82,2081.86059570312
Zambia,1996,Northwestern,4.25,94.64,159.52,4.76,14.55,2076.64111328125
Zambia,1996,Southern,6.23,82.3,179.9,5.73,18.62,2088.86328125
Zambia,1996,Western,5.04,131.33,207.79,4.89,12.43,2088.83349609375
Benin,1996,Atacora + Donga,7.63,108.31,182.86,0.9,19.56,1444.86926269531
Benin,1996,Atlantique + Littoral,5.16,76.02,160.44,3.13,32.67,1965.83959960938
Benin,1996,Borgou + Alibori,7.09,101.53,153.96,0.98,20.45,1207.73278808594
Benin,1996,Mono + Couffo,5.88,90.64,168.91,0.67,17.52,1351.93896484375
Benin,1996,Oueme + Plateau,5.32,85.74,149.84,1.65,19.85,1617.41491699219
Benin,1996,Zou + Collines,5.51,97.21,186.54,1.23,20.42,1370.73510742188
Mali,1996,Koulikoro,5.95,122.22,210.81,0.8,10.82,959.989135742188
Mali,1996,Sikasso,6.02,126.7,220.61,0.53,15.57,973.426879882812
Mali,1996,Tombouctou,5.28,98.31,230.49,1.22,11.08,963.944213867188
Mali,1996,Gao + Kidal,5.84,104.67,248.81,1.76,16.71,975.635681152344
Mali,1996,Bamako,5.91,75.18,140.73,3.09,31.31,957.443969726562
Nepal,1996,Eastern,5.4,64.76,94.64,1.06,24.86,1234.69409179688
Nepal,1996,Central,5.44,67.35,105.64,0.97,29.81,1906.81359863281
Nepal,1996,Western,5.21,85.37,116.37,1.05,23.88,1166.44311523438
Nepal,1996,Midwestern,6.12,95.16,151.75,0.64,20.44,986.879943847656
Nepal,1996,Farwestern,5.89,103.07,159.05,0.42,22.17,1032.04443359375
Peru,1996,Amazonas,4.85,46.06,73.02,5.55,26.85,2990.1865234375
Peru,1996,Ancash,4.79,28.75,35.53,7.08,44.01,3115.71948242188
Peru,1996,Apurimac,4.56,51.67,70.01,4.95,22.43,1659.59704589844
Peru,1996,Arequipa,4.6,46.41,63.66,8.57,56.5,8461.2021484375
Peru,1996,Ayacucho,4.53,57.93,80.23,5.89,25.19,2138.07788085938
Peru,1996,Cajamarca,5.37,54.79,73.84,4.8,22.76,3058.31762695312
Peru,1996,Cusco,4.67,66.86,94.51,6.04,32.78,3796.7333984375
Peru,1996,Huanuco,5.0,49.42,71.12,5.67,29.0,4140.58251953125
Peru,1996,Ica,4.58,32.54,39.88,9.1,56.66,6041.2392578125
Peru,1996,Junin,4.8,52.84,76.9,7.97,45.1,6594.15283203125
Peru,1996,La Libertad,4.89,32.85,44.24,6.91,41.99,5548.0634765625
Peru,1996,Lambayeque,5.31,28.21,37.35,7.38,51.97,6533.796875
Peru,1996,Lima + Callao,4.8,22.7,26.03,9.01,63.65,8726.4765625
Peru,1996,Loreto,5.9,41.72,75.79,7.16,39.97,7226.46435546875
Peru,1996,Madre de Dios,4.78,38.46,56.26,7.13,46.14,6769.18994140625
Peru,1996,Pasco,4.81,64.6,86.09,6.76,33.32,8336.8583984375
Peru,1996,Piura,5.26,45.22,72.25,7.03,45.38,4997.19873046875
Peru,1996,Puno,4.01,90.96,119.84,6.56,30.14,2586.87475585938
Peru,1996,San Martin,4.78,39.89,59.83,6.45,37.65,3615.18676757812
Peru,1996,Tacna,4.31,20.14,30.45,9.0,60.92,8068.13720703125
Peru,1996,Tumbes,5.0,52.37,64.06,8.16,54.44,4513.20751953125
Peru,1996,Ucayali,5.57,50.24,66.32,7.03,38.99,7159.869140625
Tanzania,1996,Dodoma,4.43,133.48,194.82,4.57,11.17,818.547058105469
Tanzania,1996,Kilimanjaro,4.73,42.88,52.36,6.34,17.44,1099.57556152344
Tanzania,1996,Tanga,5.24,113.71,158.23,4.85,9.79,1125.20874023438
Tanzania,1996,Morogoro,4.58,112.27,200.83,4.24,11.52,1108.00598144531
Tanzania,1996,Pwani,4.59,61.77,131.84,4.36,13.85,697.991149902344
Tanzania,1996,Dar es Salaam,4.46,62.05,98.92,6.01,30.14,3378.45922851562
Tanzania,1996,Mtwara,3.99,122.84,185.9,3.94,8.51,1261.64501953125
Tanzania,1996,Ruvuma,5.12,71.91,122.99,5.44,11.84,1252.125
Tanzania,1996,Iringa + Nijombe,4.33,92.66,159.02,4.13,10.65,1295.27453613281
Tanzania,1996,Mbeya,4.03,94.48,135.8,4.82,10.06,1033.55041503906
Tanzania,1996,Singida,6.02,57.71,95.97,4.47,10.72,1175.892578125
Tanzania,1996,Tabora,4.81,99.94,134.42,4.59,11.83,1018.31671142578
Tanzania,1996,Katavi + Rukwa,5.4,102.66,175.41,3.7,8.85,1632.41613769531
Tanzania,1996,Kigoma,5.86,80.68,134.29,4.22,11.46,694.3544921875
Tanzania,1996,Geita + Kagera + Mwanza + Shinyanga + Simiyu,5.35,89.14,135.5,3.86,11.85,1067.83386230469
Tanzania,1996,Mara,5.06,114.98,161.01,4.91,6.65,1031.33190917969
Bangladesh,1996,Barisal,5.37333333333333,91.6266666666667,131.393333333333,2.94666666666667,26.91,1345.35522460938
Bangladesh,1996,Khulna,5.28666666666667,76.9833333333333,89.5566666666667,2.22,29.9333333333333,1471.21752929688
Bangladesh,1996,Rajashahi + Rangpur,4.88666666666667,81.3633333333333,111.166666666667,1.66333333333333,27.5833333333333,1248.03137207031
Cote d'Ivoire,1996,Center,6.87111111111111,84.02,131.764444444444,2.29888888888889,32.0322222222222,2812.04961480035
Cote d'Ivoire,1996,Center North,5.65888888888889,75.07,123.756666666667,2.29777777777778,30.7755555555556,2812.04961480035
Cote d'Ivoire,1996,North East,7.24111111111111,78.4477777777778,131.545555555556,1.76222222222222,26.4433333333333,2791.65866427951
Cote d'Ivoire,1996,Center East,7.94555555555556,94.29,152.655555555556,1.93666666666667,31.5711111111111,2797.14545355903
Cote d'Ivoire,1996,South + Abidjan,5.68111111111111,70.96,121.052222222222,3.46222222222222,41.4844444444444,2808.94357638889
Cote d'Ivoire,1996,South West,5.19,88.5055555555556,136.574444444444,1.54222222222222,19.9911111111111,2800.32335069444
Cote d'Ivoire,1996,Center West,6.79444444444444,91.4566666666667,159.147777777778,2.00111111111111,22.9233333333333,2812.04961480035
Cote d'Ivoire,1996,North West,6.66666666666667,85.5988888888889,178.455555555556,1.17888888888889,27.95,2792.36029730903
Colombia,1996,Atlantica,5.096,33.272,40.312,7.104,45.334,5979.734765625
Colombia,1996,Oriental,4.322,21.586,26.188,6.886,51.156,8606.6052734375
Colombia,1996,Central,4.214,24.476,31.05,7.236,54.484,6891.80185546875
Colombia,1996,Pacifica,4.39,28.57,37.502,7.046,50.782,4771.9865234375
Colombia,1996,Bogota,3.846,23.736,28.966,9.194,63.778,12357.9736328125
Egypt,1996,Urban Governorates,4.438,30.838,38.684,4.978,86.82,9572.51796875
Egypt,1996,Lower Egypt,5.338,46.02,58.282,3.382,72.304,6014.55419921875
Egypt,1996,Upper Egypt,5.898,81.742,105.962,2.644,62.134,6091.94423828125
Egypt,1996,Frontier Governorates,6.092,46.594,55.088,4.082,79.542,6655.52958984375
Ghana,1996,Western,3.748,72.81,123.642,5.706,23.946,2143.38374023438
Ghana,1996,Central,3.558,77.184,136.12,5.846,25.466,2129.24345703125
Ghana,1996,Greater Accra,3.546,48.526,78.01,8.3,50.024,2129.24345703125
Ghana,1996,Volta,4.358,36.696,72.04,5.872,19.096,2110.4896484375
Ghana,1996,Eastern,3.32,53.12,95.424,6.724,25.848,2129.24345703125
Ghana,1996,Ashanti,3.112,43.208,76.75,6.29,28.54,2129.24345703125
Ghana,1996,Brong Ahafo,3.37,62.014,113.566,5.324,22.148,2134.49291992188
Ghana,1996,Northern,4.43,86.71,187.98,1.324,20.854,2126.44067382812
Ghana,1996,Upper East,4.654,72.784,146.28,2.248,21.922,2113.69140625
Ghana,1996,Upper West,4.87,83.84,163.486,1.87,19.928,2094.427734375
Guatemala,1996,Norte,5.8,42.4275,66.4825,1.84,15.88,1681.59439086914
Guatemala,1996,Nororiente,5.23,46.75,65.1625,3.635,27.825,3800.83166503906
Guatemala,1996,Suroriente,5.19,51.76,73.6675,3.2125,24.95,2368.45837402344
Guatemala,1996,Central,5.0325,62.1675,73.7025,4.435,37.8775,2881.41268920898
Guatemala,1996,Suroccidente,5.4825,44.2075,57.9975,3.36,27.3775,2095.44830322266
Guatemala,1996,Noroccidente,5.935,51.72,74.265,2.04,18.0325,1222.77906799316
Indonesia,1996,DKI Jakarta,4.84,25.6466666666667,35.02,4.91,62.39,13859.3313802083
Indonesia,1996,West Java + Banten,4.20333333333333,66.23,84.52,4.15666666666667,46.18,4991.25179036458
Indonesia,1996,Central Java,4.22,35.0566666666667,45.5333333333333,3.96,41.7533333333333,4402.73763020833
Indonesia,1996,DI Yogyakarta,3.71333333333333,21.4,27.46,4.66,47.3266666666667,4098.48697916667
Indonesia,1996,East Java,3.92333333333333,34.7066666666667,43.1933333333333,3.92333333333333,43.15,5489.57177734375
Indonesia,1996,Bali,4.24333333333333,36.0966666666667,38.8466666666667,3.84,52.86,6301.88102213542
Indonesia,1996,Aceh,4.94,48.6666666666667,62.8466666666667,4.06,39.66,13032.93359375
Indonesia,1996,North Sumatra,5.07,50.38,79.76,4.56,46.8666666666667,6404.36751302083
Indonesia,1996,West Sumatra,4.43,69.67,88.45,4.72333333333333,43.53,4941.67854817708
Indonesia,1996,South Sumatra + Bangka Belitung,4.71333333333333,41.3,61.3133333333333,4.13,44.8533333333333,6812.73746744792
Indonesia,1996,Lampung,4.50666666666667,41.0833333333333,58.2866666666667,4.21666666666667,35.24,3424.22998046875
Indonesia,1996,West Nusa Tenggara,4.32666666666667,84.0233333333333,108.976666666667,3.16333333333333,38.4366666666667,2530.05485026042
Indonesia,1996,West Kalimantan,4.79333333333333,67.22,90.43,3.21333333333333,43.6633333333333,5027.80598958333
Indonesia,1996,South Kalimantan,4.13666666666667,65.2566666666667,76.3833333333333,4.50666666666667,49.3333333333333,5725.69173177083
Indonesia,1996,North Sulawesi + Gorontalo,4.01,49.5566666666667,67.42,5.61333333333333,41.1333333333333,4252.70336914062
Indonesia,1996,Bengkulu,4.58,71.2966666666667,105.77,4.21,40.4933333333333,3539.81665039062
Indonesia,1996,South + West Sulawesi,4.88,51.6266666666667,68.4066666666667,3.43333333333333,42.8366666666667,4198.36222330729
Indonesia,1996,Jambi,4.48333333333333,51.89,64.9966666666667,3.93666666666667,38.7566666666667,4447.08422851562
Indonesia,1996,East Nusa Tenggara,5.15333333333333,56.7633333333333,84.5933333333333,3.34,27.3933333333333,2231.0615234375
Indonesia,1996,East Timor,5.63,29.1566666666667,56.3666666666667,2.19,27.9166666666667,1286.41276041667
Indonesia,1996,Central Kalimantan,4.59333333333333,36.9766666666667,51.9033333333333,4.43333333333333,41.6666666666667,5631.837890625
Indonesia,1996,Central Sulawesi,4.79,87.23,114.766666666667,4.78666666666667,37.78,3456.31429036458
Indonesia,1996,Southeast Sulawesi,4.67333333333333,53.0666666666667,68.2466666666667,4.26333333333333,38.4933333333333,3500.99601236979
Indonesia,1996,Maluku + North Maluku,5.33666666666667,47.3766666666667,64.9133333333333,4.64333333333333,38.7533333333333,4238.44921875
Indonesia,1996,Papua + West Papua,4.77333333333333,56.52,90.7466666666667,3.66333333333333,37.1533333333333,7528.44010416667
India,1996,Andhra Pradesh,4.895,67.93,88.19,2.19,33.94,2252.70745849609
India,1996,Assam,5.785,78.935,115.645,2.38,26.77,1785.19329833984
India,1996,Bihar + Jharkhand,6.165,81.075,116.355,1.505,25.52,1079.24377441406
India,1996,Goa,4.835,34.305,42.84,4.56,50.65,5059.80285644531
India,1996,Gujarat,5.215,65.665,94.53,3.335,44.765,2886.22766113281
India,1996,Haryana,5.85,65.05,87.75,2.81,43.88,3158.95837402344
India,1996,Himachal Pradesh,5.085,45.12,55.795,3.485,39.465,2665.44854736328
India,1996,Karnataka,5.485,58.155,78.37,2.85,37.895,2371.98547363281
India,1996,Kerala,5.1,20.05,25.4,6.02,37.47,2512.14349365234
India,1996,Madhya Pradesh + Chhattisgarh,5.72,85.71,134.125,1.865,33.805,1775.29846191406
India,1996,Maharashtra,5.295,47.125,64.3,3.505,43.35,3436.66845703125
India,1996,Manipur,5.75,39.675,58.895,3.655,32.655,1886.69763183594
India,1996,Meghalaya,5.695,76.565,104.45,2.56,28.8,2003.35827636719
India,1996,Mizoram,5.51,25.8,42.0,4.38,35.26,1763.94378662109
India,1996,Nagaland,5.18,29.645,42.25,3.255,35.225,2118.51171875
India,1996,Orissa,5.195,96.555,117.735,1.98,25.875,1514.72918701172
India,1996,Punjab,5.5,55.425,70.05,3.715,50.54,3768.97766113281
India,1996,Rajasthan,6.145,76.49,108.755,1.39,34.52,1862.10369873047
India,1996,Tamil Nadu,4.395,58.185,75.115,3.605,37.715,2679.55334472656
India,1996,West Bengal,5.18,62.045,83.56,2.765,34.045,2061.11175537109
India,1996,Uttar Pradesh + Uttaranchal,6.25,93.31,131.99,1.885,30.745,1540.87591552734
India,1996,New Delhi,5.225,56.12,69.245,5.58,68.695,4637.60229492188
India,1996,Arunachal Pradesh,5.38,51.54,85.04,2.13,34.565,2249.3515625
India,1996,Tripura,5.14,60.03,77.96,3.375,32.49,1730.31756591797
Kenya,1996,Nairobi,3.024,42.674,74.052,8.956,46.408,8962.0109375
Kenya,1996,Central,3.806,29.396,40.17,7.476,18.688,1900.11447753906
Kenya,1996,Coast,4.702,71.536,106.882,5.0,21.804,3079.2501953125
Kenya,1996,Eastern,5.07,58.236,76.924,6.33,14.686,1167.73664550781
Kenya,1996,Nyanza,4.58,140.394,210.24,6.084,10.57,1017.32194824219
Kenya,1996,Rift Valley,4.72,44.152,64.648,6.17,15.75,1160.46530761719
Kenya,1996,Western,4.918,60.784,120.158,6.618,14.238,1018.9958984375
Morocco,1996,Sud (Souss-Massa-Draa + Guelmim-Es-smara + Laayoune-Boujdou-sakia Al Hamra),5.64909090909091,52.4309090909091,79.3027272727273,1.76727272727273,51.3727272727273,4502.67345081676
Morocco,1996,Tensift and Centre (Marrakech-Tensift-Al Haouz + Doukkala-Abda + Tadla-Azilal + Chaouia-Ouardigha + Grand-Casablanca),5.77545454545455,44.2136363636364,55.4663636363636,3.39090909090909,52.3381818181818,4262.94640003551
Morocco,1996,Centre-Nord (Fes-Boulemane + Taza-Al Hoceima-Taounate),6.06,59.2409090909091,77.6436363636364,2.50909090909091,45.5909090909091,2902.58757990057
Morocco,1996,Oriental,6.01636363636364,53.6272727272727,59.4072727272727,2.78636363636364,61.7827272727273,4291.72134676847
Morocco,1996,Meknes-Tafilalet,5.57818181818182,48.6436363636364,64.3781818181818,3.32818181818182,54.3290909090909,3338.07219904119
Madagascar,1996,Mahajanga (Sofia + Boeny + Melaky + Betsiboka ),4.918,115.618,175.322,2.96,11.048,1411.92514648438
Madagascar,1996,Toliara (Anosy + Androy + Atsimo Andrefana + Menabe),4.672,101.986,151.92,2.494,11.312,1411.92514648438
Malawi,1996,Northern,4.69,109.815,176.57,5.225,15.12,826.119354248047
Malawi,1996,Central,4.55,114.585,223.35,3.115,13.2,807.132598876953
